,id_processo,data,status,tipo_da_acao,comarca,tipo_movimento,julgamento
4437,1007,2021-09-28,Concluído,Ação Civil Pública,Comarca de São Paulo,Processo iniciado,False
4438,2901,2017-01-09,Arquivado,Ação Penal,Comarca de Santo André,Execução de sentença,True
4439,3449,2019-04-27,Arquivado,Ação Penal,Comarca de Osasco,Execução de sentença,False
4440,7653,2018-05-25,Concluído,Ação de Indenização,Comarca de Osasco,Execução de sentença,True
4441,8343,2020-06-03,Arquivado,Ação Civil Pública,Comarca de Osasco,Processo iniciado,False
4442,1863,2019-10-25,Em andamento,Ação Civil Pública,Comarca de São Bernardo do Campo,Processo iniciado,False
4443,3648,2019-10-15,Arquivado,Ação Civil Pública,Comarca de Santo André,Processo iniciado,True
4444,9203,2020-08-05,Arquivado,Ação Civil Pública,Comarca de Osasco,Execução de sentença,True
4445,4900,2022-01-22,Em andamento,Ação Civil Pública,Comarca de São Paulo,Execução de sentença,True
4446,9469,2020-09-02,Arquivado,Ação Civil Pública,Comarca de Osasco,Processo iniciado,False
4447,8145,2022-09-23,Concluído,Ação de Indenização,Comarca de São Paulo,Processo iniciado,False
4448,7306,2017-05-24,Arquivado,Ação Penal,Comarca de Osasco,Execução de sentença,True
4449,6285,2021-03-07,Arquivado,Ação de Indenização,Comarca de São Bernardo do Campo,Execução de sentença,False
4450,6800,2018-12-19,Concluído,Ação de Indenização,Comarca de Osasco,Processo iniciado,False
4451,375,2022-09-20,Concluído,Ação de Indenização,Comarca de Osasco,Processo iniciado,True
4452,9211,2019-07-25,Arquivado,Ação Penal,Comarca de São Paulo,Execução de sentença,True
4453,4659,2016-10-26,Concluído,Ação de Indenização,Comarca de São Bernardo do Campo,Execução de sentença,True
4454,2671,2021-11-10,Concluído,Ação de Indenização,Comarca de São Bernardo do Campo,Execução de sentença,True
4455,1062,2021-05-11,Em andamento,Ação Penal,Comarca de Osasco,Execução de sentença,True
4456,1830,2020-09-16,Concluído,Ação Civil Pública,Comarca de Osasco,Processo iniciado,False
4457,3006,2022-05-18,Em andamento,Ação de Indenização,Comarca de Santo André,Processo iniciado,False
4458,4791,2020-02-24,Arquivado,Ação Civil Pública,Comarca de Osasco,Processo iniciado,False
4459,7615,2018-11-20,Em andamento,Ação de Indenização,Comarca de Santo André,Execução de sentença,False
4460,5469,2020-08-20,Em andamento,Ação de Indenização,Comarca de São Paulo,Execução de sentença,True
4461,6606,2017-06-03,Em andamento,Ação de Indenização,Comarca de Santo André,Execução de sentença,True
4462,114,2020-09-24,Concluído,Ação Civil Pública,Comarca de São Paulo,Processo iniciado,False
4463,1884,2022-01-30,Arquivado,Ação Civil Pública,Comarca de Osasco,Processo iniciado,False
4464,2969,2018-12-21,Em andamento,Ação de Indenização,Comarca de Osasco,Execução de sentença,False
4465,147,2019-07-03,Arquivado,Ação de Indenização,Comarca de Osasco,Execução de sentença,True
4466,8047,2021-03-13,Em andamento,Ação de Indenização,Comarca de Santo André,Execução de sentença,True
4467,9401,2020-05-31,Em andamento,Ação Civil Pública,Comarca de São Paulo,Processo iniciado,False
4468,9465,2018-07-27,Concluído,Ação Penal,Comarca de Osasco,Processo iniciado,True
4469,7641,2017-07-29,Em andamento,Ação Penal,Comarca de Santo André,Execução de sentença,False
4470,6436,2016-09-19,Em andamento,Ação Penal,Comarca de Osasco,Execução de sentença,False
4471,6359,2018-11-17,Em andamento,Ação de Indenização,Comarca de Osasco,Execução de sentença,False
4472,9739,2016-01-12,Em andamento,Ação Penal,Comarca de Osasco,Processo iniciado,True
4473,7763,2017-11-28,Arquivado,Ação Civil Pública,Comarca de Osasco,Processo iniciado,False
4474,5889,2018-05-12,Arquivado,Ação de Indenização,Comarca de São Bernardo do Campo,Execução de sentença,True
4475,5180,2022-05-07,Arquivado,Ação Civil Pública,Comarca de Osasco,Execução de sentença,True
4476,422,2017-09-12,Em andamento,Ação Penal,Comarca de São Paulo,Execução de sentença,True
4477,3702,2018-11-11,Arquivado,Ação Civil Pública,Comarca de Osasco,Execução de sentença,True
4478,3128,2022-02-24,Concluído,Ação de Indenização,Comarca de São Bernardo do Campo,Execução de sentença,True
4479,753,2022-08-07,Arquivado,Ação de Indenização,Comarca de São Bernardo do Campo,Processo iniciado,False
4480,9812,2019-04-13,Em andamento,Ação Penal,Comarca de Osasco,Processo iniciado,True
4481,1362,2017-03-06,Arquivado,Ação Civil Pública,Comarca de São Bernardo do Campo,Execução de sentença,False
4482,6894,2022-04-25,Concluído,Ação de Indenização,Comarca de Santo André,Execução de sentença,True
4483,3908,2017-06-07,Concluído,Ação Civil Pública,Comarca de São Paulo,Processo iniciado,True
4484,7792,2019-05-27,Em andamento,Ação Penal,Comarca de São Bernardo do Campo,Processo iniciado,True
4485,7879,2019-06-16,Em andamento,Ação Penal,Comarca de São Paulo,Execução de sentença,False
4486,6529,2022-05-24,Arquivado,Ação de Indenização,Comarca de São Paulo,Execução de sentença,True
4487,1107,2019-05-31,Concluído,Ação Civil Pública,Comarca de Santo André,Processo iniciado,True
4488,8349,2017-12-09,Em andamento,Ação de Indenização,Comarca de Osasco,Processo iniciado,True
4489,1149,2018-01-21,Concluído,Ação Civil Pública,Comarca de São Paulo,Processo iniciado,True
4490,6666,2016-10-30,Concluído,Ação Civil Pública,Comarca de Osasco,Processo iniciado,False
4491,8308,2017-06-01,Concluído,Ação Penal,Comarca de Santo André,Processo iniciado,True
4492,4038,2019-07-15,Concluído,Ação Civil Pública,Comarca de Santo André,Processo iniciado,True
4493,1027,2021-10-20,Concluído,Ação Penal,Comarca de São Bernardo do Campo,Processo iniciado,True
4494,913,2020-02-09,Em andamento,Ação Penal,Comarca de Osasco,Execução de sentença,False
4495,9692,2017-03-02,Concluído,Ação de Indenização,Comarca de São Paulo,Execução de sentença,True
4496,6734,2016-02-29,Em andamento,Ação Civil Pública,Comarca de São Bernardo do Campo,Execução de sentença,True
4497,2820,2020-02-21,Arquivado,Ação Civil Pública,Comarca de Santo André,Execução de sentença,False
4498,6462,2018-08-03,Em andamento,Ação de Indenização,Comarca de Osasco,Processo iniciado,False
4499,644,2021-07-15,Arquivado,Ação Penal,Comarca de Santo André,Processo iniciado,True
4500,2160,2017-11-29,Arquivado,Ação de Indenização,Comarca de Santo André,Processo iniciado,True
4501,4074,2020-05-14,Concluído,Ação Penal,Comarca de Santo André,Execução de sentença,True
4502,1292,2020-04-01,Arquivado,Ação Civil Pública,Comarca de São Paulo,Processo iniciado,False
4503,6544,2018-06-09,Concluído,Ação de Indenização,Comarca de Santo André,Execução de sentença,False
4504,8748,2022-12-17,Arquivado,Ação Penal,Comarca de São Paulo,Processo iniciado,True
4505,497,2021-03-01,Concluído,Ação Civil Pública,Comarca de Osasco,Processo iniciado,True
4506,3866,2021-05-22,Em andamento,Ação Penal,Comarca de São Paulo,Execução de sentença,False
4507,2789,2020-03-26,Em andamento,Ação Penal,Comarca de São Paulo,Execução de sentença,True
4508,1136,2021-04-08,Arquivado,Ação Civil Pública,Comarca de São Bernardo do Campo,Processo iniciado,True
4509,2645,2020-11-15,Em andamento,Ação de Indenização,Comarca de Osasco,Processo iniciado,False
4510,6336,2021-05-18,Arquivado,Ação de Indenização,Comarca de São Bernardo do Campo,Execução de sentença,True
4511,3251,2017-11-27,Concluído,Ação Civil Pública,Comarca de São Bernardo do Campo,Execução de sentença,True
4512,6649,2018-03-05,Concluído,Ação Penal,Comarca de São Bernardo do Campo,Execução de sentença,True
4513,6142,2018-07-03,Concluído,Ação Civil Pública,Comarca de Osasco,Processo iniciado,True
4514,3037,2017-10-30,Arquivado,Ação Civil Pública,Comarca de Osasco,Execução de sentença,True
4515,1518,2022-04-17,Arquivado,Ação de Indenização,Comarca de São Bernardo do Campo,Execução de sentença,False
4516,2786,2017-07-21,Arquivado,Ação Civil Pública,Comarca de Osasco,Execução de sentença,True
4517,1073,2021-09-16,Arquivado,Ação de Indenização,Comarca de Osasco,Processo iniciado,True
4518,7921,2020-01-24,Concluído,Ação Penal,Comarca de Osasco,Execução de sentença,True
4519,250,2021-04-04,Arquivado,Ação Civil Pública,Comarca de Santo André,Execução de sentença,False
4520,3800,2020-05-05,Em andamento,Ação de Indenização,Comarca de São Paulo,Execução de sentença,True
4521,1719,2020-12-29,Em andamento,Ação Penal,Comarca de Santo André,Processo iniciado,False
4522,3717,2021-06-23,Em andamento,Ação Penal,Comarca de Osasco,Processo iniciado,False
4523,7030,2016-10-01,Em andamento,Ação Penal,Comarca de Osasco,Execução de sentença,True
4524,377,2020-12-03,Arquivado,Ação de Indenização,Comarca de Osasco,Processo iniciado,False
4525,1821,2021-01-31,Arquivado,Ação Penal,Comarca de Osasco,Processo iniciado,True
4526,2658,2021-11-13,Arquivado,Ação Penal,Comarca de São Paulo,Execução de sentença,False
4527,6870,2017-01-12,Concluído,Ação Civil Pública,Comarca de Osasco,Processo iniciado,False
4528,9775,2018-09-26,Concluído,Ação de Indenização,Comarca de São Bernardo do Campo,Processo iniciado,True
4529,5554,2017-12-04,Arquivado,Ação Civil Pública,Comarca de São Paulo,Execução de sentença,False
4530,6383,2016-12-14,Arquivado,Ação Civil Pública,Comarca de Santo André,Processo iniciado,False
4531,6291,2020-12-06,Arquivado,Ação de Indenização,Comarca de Osasco,Processo iniciado,True
4532,2187,2019-10-08,Concluído,Ação Penal,Comarca de Osasco,Processo iniciado,False
4533,4471,2021-05-19,Em andamento,Ação Penal,Comarca de São Paulo,Execução de sentença,True
4534,1026,2019-04-08,Arquivado,Ação de Indenização,Comarca de São Paulo,Execução de sentença,False
4535,6278,2022-02-18,Concluído,Ação Penal,Comarca de Osasco,Execução de sentença,False
4536,9208,2018-09-17,Concluído,Ação Penal,Comarca de Osasco,Processo iniciado,True
4537,7726,2020-08-22,Em andamento,Ação Penal,Comarca de Santo André,Execução de sentença,False
4538,8932,2021-02-01,Concluído,Ação de Indenização,Comarca de Santo André,Processo iniciado,False
4539,2551,2021-06-11,Arquivado,Ação Penal,Comarca de São Paulo,Execução de sentença,False
4540,7730,2019-11-01,Concluído,Ação Civil Pública,Comarca de Osasco,Execução de sentença,False
4541,757,2018-11-21,Concluído,Ação Penal,Comarca de Osasco,Processo iniciado,False
4542,6265,2020-10-16,Concluído,Ação de Indenização,Comarca de Osasco,Processo iniciado,True
4543,805,2016-06-21,Concluído,Ação Penal,Comarca de São Bernardo do Campo,Processo iniciado,True
4544,6937,2016-02-07,Arquivado,Ação Civil Pública,Comarca de Osasco,Execução de sentença,False
4545,8072,2022-03-25,Em andamento,Ação de Indenização,Comarca de São Paulo,Execução de sentença,True
4546,2648,2019-07-17,Em andamento,Ação Penal,Comarca de Osasco,Processo iniciado,True
4547,7733,2022-04-21,Concluído,Ação de Indenização,Comarca de São Paulo,Execução de sentença,False
4548,6380,2019-04-21,Em andamento,Ação Civil Pública,Comarca de São Bernardo do Campo,Processo iniciado,False
4549,6906,2021-05-18,Concluído,Ação Civil Pública,Comarca de São Bernardo do Campo,Processo iniciado,False
4550,5843,2018-07-31,Arquivado,Ação Penal,Comarca de Osasco,Processo iniciado,False
4551,8732,2016-09-01,Arquivado,Ação de Indenização,Comarca de Santo André,Execução de sentença,True
4552,45,2022-10-01,Em andamento,Ação Penal,Comarca de São Paulo,Execução de sentença,True
4553,2998,2019-03-10,Concluído,Ação Penal,Comarca de São Bernardo do Campo,Processo iniciado,True
4554,317,2017-05-08,Concluído,Ação Civil Pública,Comarca de Osasco,Processo iniciado,False
4555,1559,2016-08-23,Arquivado,Ação Civil Pública,Comarca de São Bernardo do Campo,Execução de sentença,True
4556,409,2016-09-28,Em andamento,Ação Civil Pública,Comarca de São Paulo,Execução de sentença,True
4557,8078,2021-07-28,Em andamento,Ação de Indenização,Comarca de Osasco,Execução de sentença,True
4558,6699,2022-02-02,Em andamento,Ação Penal,Comarca de São Bernardo do Campo,Processo iniciado,False
4559,1974,2022-08-20,Arquivado,Ação de Indenização,Comarca de Santo André,Processo iniciado,False
4560,627,2016-07-28,Concluído,Ação Penal,Comarca de São Bernardo do Campo,Execução de sentença,False
4561,3109,2021-11-24,Em andamento,Ação Civil Pública,Comarca de Santo André,Execução de sentença,False
4562,9906,2017-01-28,Concluído,Ação Penal,Comarca de Osasco,Processo iniciado,False
4563,128,2018-08-31,Em andamento,Ação de Indenização,Comarca de Santo André,Processo iniciado,True
4564,4263,2016-10-15,Concluído,Ação Civil Pública,Comarca de Santo André,Processo iniciado,True
4565,8243,2018-07-06,Em andamento,Ação de Indenização,Comarca de São Bernardo do Campo,Execução de sentença,True
4566,8481,2020-12-21,Em andamento,Ação de Indenização,Comarca de São Bernardo do Campo,Execução de sentença,True
4567,4618,2017-06-07,Concluído,Ação Penal,Comarca de Osasco,Execução de sentença,True
4568,3756,2021-12-15,Em andamento,Ação de Indenização,Comarca de Osasco,Execução de sentença,False
4569,8811,2017-05-17,Em andamento,Ação de Indenização,Comarca de Osasco,Processo iniciado,True
4570,7240,2020-06-30,Concluído,Ação Civil Pública,Comarca de São Bernardo do Campo,Execução de sentença,False
4571,5767,2022-10-18,Em andamento,Ação Civil Pública,Comarca de Osasco,Execução de sentença,True
4572,1244,2018-05-09,Arquivado,Ação Penal,Comarca de Santo André,Execução de sentença,True
4573,6240,2021-12-12,Em andamento,Ação Civil Pública,Comarca de Osasco,Execução de sentença,True
4574,1515,2016-05-21,Em andamento,Ação de Indenização,Comarca de Osasco,Execução de sentença,False
4575,4191,2019-08-22,Arquivado,Ação Civil Pública,Comarca de São Paulo,Processo iniciado,False
4576,7472,2020-10-06,Arquivado,Ação Civil Pública,Comarca de Osasco,Execução de sentença,False
4577,1451,2018-03-26,Arquivado,Ação de Indenização,Comarca de Santo André,Processo iniciado,False
4578,7430,2021-03-01,Arquivado,Ação de Indenização,Comarca de Osasco,Execução de sentença,True
4579,951,2020-10-04,Concluído,Ação Penal,Comarca de Osasco,Execução de sentença,False
4580,2943,2022-11-11,Concluído,Ação Penal,Comarca de Osasco,Processo iniciado,False
4581,7250,2018-02-02,Concluído,Ação Penal,Comarca de Osasco,Processo iniciado,False
4582,3565,2020-05-06,Arquivado,Ação Penal,Comarca de Osasco,Processo iniciado,False
4583,7672,2020-11-07,Em andamento,Ação Penal,Comarca de São Bernardo do Campo,Processo iniciado,False
4584,3379,2020-11-22,Concluído,Ação de Indenização,Comarca de Santo André,Execução de sentença,False
4585,8636,2017-02-11,Arquivado,Ação Civil Pública,Comarca de Osasco,Execução de sentença,True
4586,9864,2019-07-19,Em andamento,Ação de Indenização,Comarca de São Paulo,Processo iniciado,True
4587,6269,2019-09-09,Concluído,Ação de Indenização,Comarca de Santo André,Processo iniciado,False
4588,3005,2018-11-12,Concluído,Ação Penal,Comarca de São Bernardo do Campo,Processo iniciado,True
4589,3543,2021-04-26,Em andamento,Ação Civil Pública,Comarca de São Paulo,Processo iniciado,False
4590,8028,2017-12-17,Em andamento,Ação Penal,Comarca de Santo André,Processo iniciado,True
4591,3901,2016-02-01,Arquivado,Ação de Indenização,Comarca de Osasco,Processo iniciado,False
4592,684,2019-03-02,Concluído,Ação Civil Pública,Comarca de São Paulo,Execução de sentença,False
4593,3207,2016-07-16,Arquivado,Ação Civil Pública,Comarca de São Paulo,Execução de sentença,True
